id,Name,Agent.type,Human.classification,Animal.classification,Security.sensitive.biological.agent,Terrestrial.animal.pathogen.under.Canadian.Food.Inspection.Agency.authority,Containment.level,Considerations.for.containment,Agent.created.date,Agent.last.modified.date,Alternate.names,taxID
56199b71-5d94-e511-814c-000c2902c387,Methanohalobium evestigatum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 16:12,Methanohalobium evestigatus,2322
6c199b71-5d94-e511-814c-000c2902c387,Methanohalophilus halophilus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:13,Methanococcus halophilus,2177
84199b71-5d94-e511-814c-000c2902c387,Methanohalophilus mahii,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 16:15,,2176
96199b71-5d94-e511-814c-000c2902c387,Methanohalophilus portucalensis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:15,,39664
ab199b71-5d94-e511-814c-000c2902c387,Methanolacinia paynteri,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:16,Methanomicrobium paynteri,230356
641a9b71-5d94-e511-814c-000c2902c387,Methanolacinia petrolearia,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:43,Methanoplanus petrolearius,54120
c0199b71-5d94-e511-814c-000c2902c387,Methanolobus bombayensis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:17,,38023
d4199b71-5d94-e511-814c-000c2902c387,Methanolobus oregonensis,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 16:18,"Methanohalophilus oregonense,Methanohalophilus oregonensis",38024
e9199b71-5d94-e511-814c-000c2902c387,Methanolobus taylorii,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:19,,38025
fd199b71-5d94-e511-814c-000c2902c387,Methanolobus tindarius,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:21,,2221
111a9b71-5d94-e511-814c-000c2902c387,Methanolobus vulcani,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:21,,38026
261a9b71-5d94-e511-814c-000c2902c387,Methanomicrobium mobile,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 16:22,"Methanobacterium mobile,Methanobacterium mobilis",2205
3a1a9b71-5d94-e511-814c-000c2902c387,Methanoplanus endosymbiosus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:41,,33865
4e1a9b71-5d94-e511-814c-000c2902c387,Methanoplanus limicola,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:42,,2315
781a9b71-5d94-e511-814c-000c2902c387,Methanopyrus kandleri,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:44,,2320
8c1a9b71-5d94-e511-814c-000c2902c387,Methanosaeta concilii,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:45,"Methanosaeta concilii,Methanothrix concilii",2223
b81a9b71-5d94-e511-814c-000c2902c387,Methanosalsum zhilinae,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:50,"Methanohalophilus zhilinae,Methanosalsus zhilinaeae",39669
ce1a9b71-5d94-e511-814c-000c2902c387,Methanosarcina acetivorans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:51,,2214
e21a9b71-5d94-e511-814c-000c2902c387,Methanosarcina barkeri,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:52,,2208
f61a9b71-5d94-e511-814c-000c2902c387,Methanosarcina mazei,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:53,"Methanococcus mazei,Methanosarcina mazeii,Methanosarcina frisia,Methanococcus frisius",2209
0b1b9b71-5d94-e511-814c-000c2902c387,Methanosarcina methanica,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-25 20:22,Zymosarcina methanica,NA
1f1b9b71-5d94-e511-814c-000c2902c387,Methanosarcina siciliae,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:55,Methanolobus siciliae,38027
331b9b71-5d94-e511-814c-000c2902c387,Methanosarcina thermophila,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:55,,2210
481b9b71-5d94-e511-814c-000c2902c387,Methanosarcina vacuolata,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:56,,2215
6f1b9b71-5d94-e511-814c-000c2902c387,Methanosphaera cuniculi,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-04 19:56,,1077256
841b9b71-5d94-e511-814c-000c2902c387,Methanosphaera stadtmanae,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:57,Methanosphaera stadtmaniae,2317
ae1b9b71-5d94-e511-814c-000c2902c387,Methanospirillum hungatei,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 15:19,Methanospirillum hungatii,2203
921da26b-5d94-e511-814c-000c2902c387,Methanothermobacter defluvii,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-03-27 19:34,Methanobacterium defluvii,49339
281ea26b-5d94-e511-814c-000c2902c387,Methanothermobacter thermautotrophicus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-03-28 18:58,"Methanobacterium thermoalcaliphilum,Methanobacterium thermoformicicum,Methanobacterium thermalcaliphilum,Methanobacterium thermautotrophicum,Methanothermobacter thermautotrophicus,Methanobacterium thermoautotrophicum",145262
d61b9b71-5d94-e511-814c-000c2902c387,Methanothermobacter thermoflexus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 15:21,Methanothermobacter thermoflexum,49340
ea1b9b71-5d94-e511-814c-000c2902c387,Methanothermobacter thermophilus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 15:22,Methanothermobacter thermophilum,49341
fe1b9b71-5d94-e511-814c-000c2902c387,Methanothermobacter wolfei,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 15:42,"Methanothermobacter wolfeii,Methanobacterium wolfei",145261
141c9b71-5d94-e511-814c-000c2902c387,Methanothermus fervidus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 15:47,,2180
281c9b71-5d94-e511-814c-000c2902c387,Methanothermus sociabilis,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 15:48,,2181
a11a9b71-5d94-e511-814c-000c2902c387,Methanothrix thermoacetophila,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-04 19:47,"Methanosaeta thermoacetophila,Methanosaeta thermophila,Methanothrix thermophila,Methanothrix thermoacetophilia",2224
761fa26b-5d94-e511-814c-000c2902c387,Methanotorris igneus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-03-28 19:19,"Methanococcus igneus,Methanoignis igneus",2189
501c9b71-5d94-e511-814c-000c2902c387,Methylobacillus flagellatus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 15:52,Methylobacillus flagellatum,405
651c9b71-5d94-e511-814c-000c2902c387,Methylobacillus glycogenes,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 15:53,,406
7c1c9b71-5d94-e511-814c-000c2902c387,Methylobacter luteus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:14,Methylococcus luteus,415
931c9b71-5d94-e511-814c-000c2902c387,Methylobacter marinus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:15,,34058
a81c9b71-5d94-e511-814c-000c2902c387,Methylobacter whittenburyi,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:16,Methylococcus chroococcus,39770
9751b3f4-4201-ed11-815b-0050568253d3,Methylobacterium aquaticum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2022-07-11 17:57,2022-08-09 18:37,,270351
98769477-5d94-e511-814c-000c2902c387,Methylobacterium fujisawaense,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:27,,107400
b0769477-5d94-e511-814c-000c2902c387,Methylobacterium mesophilicum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:27,Pseudomonas mesophilica,39956
c5769477-5d94-e511-814c-000c2902c387,Methylobacterium organophilum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:29,,410
d9769477-5d94-e511-814c-000c2902c387,Methylobacterium radiotolerans,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:35,Pseudomonas radiora,31998
46779477-5d94-e511-814c-000c2902c387,Methylocaldum gracile,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:45,,73779
5b779477-5d94-e511-814c-000c2902c387,Methylocaldum szegediense,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:46,,73780
70779477-5d94-e511-814c-000c2902c387,Methylocaldum tepidum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:46,,73781
84779477-5d94-e511-814c-000c2902c387,Methylocapsa acidiphila,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:47,,133552
9a779477-5d94-e511-814c-000c2902c387,Methylococcus capsulatus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:47,,414
c8779477-5d94-e511-814c-000c2902c387,Methylococcus mobilis,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:51,,944651
dc779477-5d94-e511-814c-000c2902c387,Methylococcus thermophilus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:51,,53405
04789477-5d94-e511-814c-000c2902c387,Methylocystis echinoides,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:51,,29468
19789477-5d94-e511-814c-000c2902c387,Methylocystis parva,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:52,Methylocystis parvus,134
40789477-5d94-e511-814c-000c2902c387,Methylomicrobium agile,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:55,"Methylomonas agile,Methylobacter agilis",39774
58789477-5d94-e511-814c-000c2902c387,Methylomicrobium album,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:58,"Methylomonas albus,Methylobacter albus",39775
6d789477-5d94-e511-814c-000c2902c387,Methylomicrobium pelagicum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:02,"Methylomonas pelagica,Methylobacter pelagicus",39776
94789477-5d94-e511-814c-000c2902c387,Methylomonas aurantiaca,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:02,,39771
a9789477-5d94-e511-814c-000c2902c387,Methylomonas fodinarum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:02,,39772
bf789477-5d94-e511-814c-000c2902c387,Methylomonas methanica,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:04,Pseudomonas methanica,421
d4789477-5d94-e511-814c-000c2902c387,Methylomonas methylovora,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:05,,423
ff789477-5d94-e511-814c-000c2902c387,Methylophaga marina,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:05,,45495
14799477-5d94-e511-814c-000c2902c387,Methylophaga sulfidovorans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:07,,45496
29799477-5d94-e511-814c-000c2902c387,Methylophaga thalassica,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:07,,40223
4f799477-5d94-e511-814c-000c2902c387,Methylophilus methylotrophus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:11,Bacterium W3A1,17
64799477-5d94-e511-814c-000c2902c387,Methylopila capsulata,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:28,,61654
6d769477-5d94-e511-814c-000c2902c387,Methylorubrum aminovorans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 17:19,Methylobacterium aminovorans,269069
82769477-5d94-e511-814c-000c2902c387,Methylorubrum extorquens,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:23,"Protomonas extorquens,Vibrio extorquens,Pseudomonas extorquens,Flavobacterium extorquens,Methylobacterium extorquens,Methylobacterium dichloromethanicum",408
a2a5ebb3-d7f6-e711-8114-0050568253d3,Methylorubrum populi,Bacteria,RG1,RG1,No,No,Containment Level 1,,2018-01-11 13:59,2024-04-02 17:29,Methylobacterium populi,223967
ef769477-5d94-e511-814c-000c2902c387,Methylorubrum rhodesianum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:36,"Methylobacterium rhodesianum,Methylobacterium lusitanum",29427
04779477-5d94-e511-814c-000c2902c387,Methylorubrum rhodinum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:38,"Methylobacterium rhodinum,Pseudomonas rhodos",29428
1a779477-5d94-e511-814c-000c2902c387,Methylorubrum thiocyanatum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:41,Methylobacterium thiocyanatum,47958
32779477-5d94-e511-814c-000c2902c387,Methylorubrum zatmanii,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 17:42,Methylobacterium zatmanii,29429
8f799477-5d94-e511-814c-000c2902c387,Methylosarcina fibrata,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:30,,105972
a6799477-5d94-e511-814c-000c2902c387,Methylosarcina quisquiliarum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:32,,105973
cf799477-5d94-e511-814c-000c2902c387,Methylosinus sporium,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:34,,428
e3799477-5d94-e511-814c-000c2902c387,Methylosinus trichosporium,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 18:34,,426
f8799477-5d94-e511-814c-000c2902c387,Methylosphaera hansonii,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:35,,51353
0d7a9477-5d94-e511-814c-000c2902c387,Methylovorus glucosotrophus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:36,,266009
1abb99be-7c15-e711-8103-0050568253d3,Methylovorus menthalis,Bacteria,RG1,RG1,No,No,Containment Level 1,,2017-03-30 19:11,2024-04-02 18:36,,1002227
7050e39c-6094-e511-814c-000c2902c387,Metschnikowia pulcherrima,Fungus,RG1,RG1,No,,Containment Level 1,,2015-11-29 7:12,2018-02-21 19:08,"Anamorph: Asporomyces uvae,Candida pulcherrima",27326
227a9477-5d94-e511-814c-000c2902c387,Micavibrio admirandus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:36,,2796671
367a9477-5d94-e511-814c-000c2902c387,Microaerobacter geothermalis,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:11,2024-04-02 18:37,,674972
ee088b7d-5d94-e511-814c-000c2902c387,Microbacterium aminovorans,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-11 14:48,,NA
17098b7d-5d94-e511-814c-000c2902c387,Microbacterium arborescens,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:41,Flavobacterium arborescens,33883
41098b7d-5d94-e511-814c-000c2902c387,Microbacterium aurum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:44,,36805
57098b7d-5d94-e511-814c-000c2902c387,Microbacterium barkeri,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:45,"Aureobacterium barkeri,Corynebacterium barkeri",33917
6e098b7d-5d94-e511-814c-000c2902c387,Microbacterium chocolatum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:51,Chromobacterium chocolatum,162393
84098b7d-5d94-e511-814c-000c2902c387,Microbacterium dextranolyticum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:52,,36806
99098b7d-5d94-e511-814c-000c2902c387,Microbacterium esteraromaticum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 18:53,"Aureobacterium esteraromaticum,Flavobacterium esteraromaticum",57043
ab098b7d-5d94-e511-814c-000c2902c387,Microbacterium flavescens,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:00,"Aureobacterium flavescens,Arthrobacter flavescens",69366
bd098b7d-5d94-e511-814c-000c2902c387,Microbacterium halophilum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:00,,451807
e5098b7d-5d94-e511-814c-000c2902c387,Microbacterium imperiale,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:01,Brevibacterium imperiale,33884
f7098b7d-5d94-e511-814c-000c2902c387,Microbacterium keratanolyticum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:03,Aureobacterium keratanolyticum,67574
0a0a8b7d-5d94-e511-814c-000c2902c387,Microbacterium ketosireducens,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:04,,69369
1a0a8b7d-5d94-e511-814c-000c2902c387,Microbacterium kitamiense,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:04,,162393
2a0a8b7d-5d94-e511-814c-000c2902c387,Microbacterium lacticum,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:21,,33885
3a0a8b7d-5d94-e511-814c-000c2902c387,Microbacterium laevaniformans,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:21,Corynebacterium laevaniformans,36807
780a8b7d-5d94-e511-814c-000c2902c387,Microbacterium oxydans,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:25,Brevibacterium oxydans,82380
870a8b7d-5d94-e511-814c-000c2902c387,Microbacterium paraoxydans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:25,,199592
970a8b7d-5d94-e511-814c-000c2902c387,Microbacterium resistens,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:25,Aureobacterium resistens,156977
d50a8b7d-5d94-e511-814c-000c2902c387,Microbacterium terregens,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:30,"Aureobacterium terregens,Arthrobacter terregens",69363
e40a8b7d-5d94-e511-814c-000c2902c387,Microbacterium testaceum,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:32,"Aureobacterium testaceum,Curtobacterium testaceum,Brevibacterium testaceum",2033
f40a8b7d-5d94-e511-814c-000c2902c387,Microbacterium thalassium,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:32,,362649
130b8b7d-5d94-e511-814c-000c2902c387,Microbispora ATCC PTA-5024,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-11 14:49,Microbispora spp. ATCC PTA-5024,316330
230b8b7d-5d94-e511-814c-000c2902c387,Microbispora corallina,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:33,,83302
5d0b8b7d-5d94-e511-814c-000c2902c387,Microbispora rosea,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:41,Waksmania rosea,58117
7b0b8b7d-5d94-e511-814c-000c2902c387,Microbispora rosea subsp. aerata,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:36,"Microbispora aerata,Microbispora thermodiastatica,Microbispora thermorosea,Waksmania aerata",147065
9a0b8b7d-5d94-e511-814c-000c2902c387,Microbispora rosea subsp. rosea,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:37,"Microbispora amethystogenes,Microbispora chromogenes,Microbispora diastatica,Microbispora indica,Microbispora karnatakensis,Microbispora parva",58118
be0b8b7d-5d94-e511-814c-000c2902c387,Microbulbifer elongatus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:43,Pseudomonas elongata,86173
dd0b8b7d-5d94-e511-814c-000c2902c387,Microbulbifer hydrolyticus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:43,,48074
36c08583-5d94-e511-814c-000c2902c387,Micrococcus diversus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:44,,1270
55c08583-5d94-e511-814c-000c2902c387,Micrococcus luteus,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2025-05-05 19:48,Bacteridium luteum,1270
74c08583-5d94-e511-814c-000c2902c387,Micrococcus lylae,Bacteria,RG1,RG2,No,No,Containment Level 2,,2015-11-29 7:11,2024-04-02 19:44,,1273
94c08583-5d94-e511-814c-000c2902c387,Micrococcus tetragena,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-11 14:49,,2620948
e0c08583-5d94-e511-814c-000c2902c387,Microcystis aeruginosa,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-02 19:46,Diplocystis aeruginosa,1126
09fcd6f9-5c94-e511-814c-000c2902c387,Microlunatus antarctica,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-04-08 17:10,Friedmanniella antarctica,53388
18fcd6f9-5c94-e511-814c-000c2902c387,Microlunatus capsulatus,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-04-08 17:12,Friedmanniella capsulata,99117
30c18583-5d94-e511-814c-000c2902c387,Microlunatus phosphovorus,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:47,,29405
27fcd6f9-5c94-e511-814c-000c2902c387,Microlunatus spumicola,Bacteria,RG1,,No,No,,,2015-11-29 7:10,2024-04-08 17:15,"Microlunatus spumicolus,Friedmanniella spumicola",81499
a6c18583-5d94-e511-814c-000c2902c387,Micromonospora aurantiaca,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-02 19:48,,47850
cfc18583-5d94-e511-814c-000c2902c387,Micromonospora carbonacea,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:12,Micromonospora carbonacea subsp. aurantiaca,47853
f8c18583-5d94-e511-814c-000c2902c387,Micromonospora chalcea,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:13,Strepthotrix chalcea,1874
23c28583-5d94-e511-814c-000c2902c387,Micromonospora chersina,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:14,,47854
4dc28583-5d94-e511-814c-000c2902c387,Micromonospora coerulea,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-05 19:15,,47856
77c28583-5d94-e511-814c-000c2902c387,Micromonospora echinospora,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-05 19:16,"Micromonospora echinospora subsp. ferruginea,Micromonospora purpurea,Micromonospora rhodorangea",1877
a0c28583-5d94-e511-814c-000c2902c387,Micromonospora gallica,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:41,Actinomyces gallicus,1653849
dda723de-5e94-e511-814c-000c2902c387,Micromonospora gifhornensis,Bacteria,RG1,,No,No,,,2015-11-29 7:12,2024-03-15 18:14,Verrucosispora gifhornensis,84594
cbc28583-5d94-e511-814c-000c2902c387,Micromonospora halophytica,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:42,,47864
f6c28583-5d94-e511-814c-000c2902c387,Micromonospora inositola,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:43,,47865
26c38583-5d94-e511-814c-000c2902c387,Micromonospora matsumotoensis,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:45,"Catellatospora matsumotoensis,Micromonospora matsumotoense,Catellatospora matsumotoense",121616
4ec38583-5d94-e511-814c-000c2902c387,Micromonospora nigra,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:46,Micromonospora halophytica subsp. nigra,145857
76c38583-5d94-e511-814c-000c2902c387,Micromonospora olivasterospora,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:48,Micromonospora olivoasterospora,1880
a1c38583-5d94-e511-814c-000c2902c387,Micromonospora pallida,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:49,Micromonospora echinospora subsp. pallida,145854
cac38583-5d94-e511-814c-000c2902c387,Micromonospora purpureochromogenes,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:50,"Actinomyces purpeochromogenus,Micromonospora brunnea",47872
eec38583-5d94-e511-814c-000c2902c387,Micromonospora rosaria,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-05 19:51,,47874
58c48583-5d94-e511-814c-000c2902c387,Microscilla marina,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-09 13:53,,1027
6ec48583-5d94-e511-814c-000c2902c387,Microtetraspora fusca,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 13:54,,1997
86c48583-5d94-e511-814c-000c2902c387,Microtetraspora glauca,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 13:54,,1996
9ac48583-5d94-e511-814c-000c2902c387,Microtetraspora niveoalba,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 13:55,,46175
afc48583-5d94-e511-814c-000c2902c387,Microtetraspora tyrrhenii,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 13:56,,2797661
d6c48583-5d94-e511-814c-000c2902c387,Microvirgula aerodenitrificans,Bacteria,RG1,RG1,No,No,Containment Level 1,,2015-11-29 7:11,2024-04-09 13:56,,57480
aff4d9a2-6094-e511-814c-000c2902c387,Monascus purpureus,Fungus,RG1,RG1,No,,Containment Level 1,,2015-11-29 7:12,2018-02-21 19:08,"Monascus albidus var. albidus,Monascus albidus var. glaber,Monascus anka,Monascus araneosus,Monascus major,Monascus rubiginosus",5098
fcf4d9a2-6094-e511-814c-000c2902c387,Moniliella acetoabutans,Fungus,RG1,RG1,No,,Containment Level 1,,2015-11-29 7:12,2024-04-18 13:24,Moniliella acetoabutens,1117156
4ef47d89-5d94-e511-814c-000c2902c387,Moorella glycerini,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 17:33,,55779
6df47d89-5d94-e511-814c-000c2902c387,Moorella thermautotrophica,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 17:34,,1525
82f47d89-5d94-e511-814c-000c2902c387,Moorella thermoacetica,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 17:37,"Clostridium thermautotrophicum,Clostridium thermoaceticum,Clostridium thermaceticum,Moorella thermoautotrophica,Clostridium thermoautotrophicum",1525
c2f47d89-5d94-e511-814c-000c2902c387,Moraxella boevrei,Bacteria,RG1,,No,No,,,2015-11-29 7:11,2024-04-09 17:38,,346665
